OrderNumber,OrderDate,ShipDate,ShipmentCost,RequestedShippingService,ShippedCarrier,ShippedService,Weight,Length,Width,Height,OrderTotal,Warehouse,Account
6658889,2023-01-30 11:37:53,2023-02-01 00:00:00,6.22,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,12.70,10.00,6.00,1.00,21.35,FedEx Trade Network,mishon
6658868,2023-01-30 11:11:47,2023-01-31 00:00:00,18.46,Amazon Merchants@ - Expedited,ups,ups_standard,173.20,11.50,8.50,6.50,225.94,"New Dundee, ON",partdiscounter
6658867,2023-01-30 11:09:46,2023-01-31 00:00:00,15.81,Amazon Merchants@ - Standard,ups,ups_standard,69.70,24.00,4.00,2.00,48.10,"New Dundee, ON",partdiscounter
6658866,2023-01-30 11:11:04,2023-01-31 00:00:00,10.20,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,15.50,16.00,10.00,1.00,90.34,"New Dundee, ON",partdiscounter
6658865,2023-01-30 11:03:54,2023-01-31 00:00:00,22.63,Amazon Merchants@ - Standard,canada_post,expedited_parcel,52.92,16.00,10.00,1.00,60.89,"New Dundee, ON",partdiscounter
6658864,2023-01-30 10:58:48,2023-01-31 00:00:00,18.19,Amazon Merchants@ - Standard,canada_post,expedited_parcel,2.10,16.00,10.00,1.00,19.90,"New Dundee, ON",partdiscounter
6658863,2023-01-30 10:59:23,2023-01-31 00:00:00,17.17,Amazon Merchants@ - Standard,ups,ups_standard,119.00,35.00,5.00,4.00,123.14,"New Dundee, ON",partdiscounter
6658859,2023-01-30 11:27:19,2023-01-31 00:00:00,6.07,(NO SMARTPOST/MAIL INNOV) - BEST WAY SHOPIFY,stamps_com,usps_first_class_mail,14.80,16.00,10.00,1.00,23.43,FedEx Trade Network,mishon
6658857,2023-01-30 11:42:47,2023-01-31 00:00:00,39.09," - ",ups,ups_standard,347.80,34.00,4.00,4.00,0.02,"New Dundee, ON",partdiscounter
6658838,2023-01-30 11:30:24,2023-01-31 00:00:00,11.97,STANDARD - BEST WAY AMAZON,fedex,fedex_home_delivery,280.90,33.00,4.00,4.00,213.40,FedEx Trade Network,mishon
6658836,2023-01-30 11:15:52,2023-01-31 00:00:00,4.15,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,4.90,16.00,10.00,1.00,29.63,FedEx Trade Network,mishon
6658825,2023-01-30 10:57:37,2023-01-31 00:00:00,10.20,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,21.17,10.00,6.00,1.00,29.32,"New Dundee, ON",partdiscounter
6658809,2023-01-30 10:57:55,2023-01-31 00:00:00,19.42,,ups,ups_standard,259.80,8.00,8.00,24.00,277.19,"New Dundee, ON",partdiscounter
6658808,2023-01-30 11:03:12,2023-01-31 00:00:00,11.97,(NO SMARTPOST/MAIL INNOV) - BEST WAY SHOPIFY,fedex,fedex_home_delivery,249.90,11.50,8.50,12.00,203.25,FedEx Trade Network,mishon
6658802,2023-01-30 11:21:16,2023-01-31 00:00:00,5.93,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,12.70,16.00,10.00,1.00,26.95,FedEx Trade Network,mishon
6658801,2023-01-30 11:22:03,2023-01-31 00:00:00,5.17,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,9.20,16.00,10.00,1.00,14.95,FedEx Trade Network,mishon
6658800,2023-01-30 11:20:49,2023-01-31 00:00:00,7.67,STANDARD - BEST WAY EBAY,fedex,fedex_ground,58.10,16.00,10.00,1.00,59.95,FedEx Trade Network,mishon
6658798,2023-01-30 11:20:33,2023-01-31 00:00:00,7.96,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,40.10,16.00,10.00,1.00,46.90,FedEx Trade Network,mishon
6658784,2023-01-30 10:50:06,2023-01-31 00:00:00,15.35,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,56.44,16.00,10.00,1.00,58.58,"New Dundee, ON",partdiscounter
6658783,2023-01-30 10:35:17,2023-01-31 00:00:00,28.39,Amazon Merchants@ - Standard,ups,ups_standard,348.50,24.00,8.00,8.00,277.44,"New Dundee, ON",partdiscounter
6658782,2023-01-30 10:32:49,2023-01-31 00:00:00,33.13,Amazon Merchants@ - Standard,ups,ups_standard,243.60,24.00,8.00,8.00,167.95,"New Dundee, ON",partdiscounter
6658781,2023-01-30 10:33:18,2023-01-31 00:00:00,16.63,Amazon Merchants@ - Standard,canada_post,expedited_parcel,14.80,16.00,10.00,1.00,37.89,"New Dundee, ON",partdiscounter
6658776,2023-01-30 11:15:53,2023-01-31 00:00:00,7.96,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,16.20,15.50,11.50,3.50,35.90,FedEx Trade Network,mishon
6658771,2023-01-30 11:04:35,2023-01-31 00:00:00,9.24,STANDARD - BEST WAY AMAZON,fedex,fedex_ground,26.80,16.00,10.00,1.00,45.18,FedEx Trade Network,mishon
6658770,2023-01-30 11:08:49,2023-01-31 00:00:00,4.20,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,6.30,16.00,10.00,1.00,23.71,FedEx Trade Network,mishon
6658769,2023-01-30 11:03:27,2023-01-31 00:00:00,9.25,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,47.50,11.50,8.50,6.50,64.15,FedEx Trade Network,mishon
6658767,2023-01-30 11:05:00,2023-01-31 00:00:00,3.75,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,2.10,16.00,10.00,1.00,9.95,FedEx Trade Network,mishon
6658764,2023-01-30 10:56:30,2023-01-31 00:00:00,11.32,STANDARD - BEST WAY AMAZON,fedex,fedex_home_delivery,184.40,10.00,9.00,6.00,149.75,FedEx Trade Network,mishon
6658762,2023-01-30 10:52:50,2023-01-31 00:00:00,4.24,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,5.60,16.00,10.00,1.00,12.79,FedEx Trade Network,mishon
6658760,2023-01-30 10:24:44,2023-01-31 00:00:00,3.90,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,2.00,10.00,6.00,1.00,15.96,FedEx Trade Network,mishon
6658733,2023-01-30 10:25:05,2023-01-31 00:00:00,14.44,Amazon Merchants@ - Standard,ups,ups_standard,4.90,10.00,6.00,1.00,21.22,"New Dundee, ON",partdiscounter
6658732,2023-01-30 10:21:38,2023-01-31 00:00:00,13.05,Amazon Merchants@ - Expedited,ups,ups_standard,96.40,11.50,8.50,6.50,103.42,"New Dundee, ON",partdiscounter
6658731,2023-01-30 10:15:38,2023-01-31 00:00:00,29.24,Amazon Merchants@ - Standard,canada_post,expedited_parcel,173.90,28.00,4.00,4.00,126.44,"New Dundee, ON",partdiscounter
6658730,2023-01-30 10:14:04,2023-01-31 00:00:00,24.60,Amazon Merchants@ - Standard,ups,ups_standard,54.90,16.00,10.00,1.00,80.44,"New Dundee, ON",partdiscounter
6658729,2023-01-30 11:00:10,2023-01-31 00:00:00,8.70,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,54.20,16.00,10.00,1.00,36.95,FedEx Trade Network,mishon
6658728,2023-01-30 10:54:53,2023-01-31 00:00:00,4.81,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,8.80,16.00,10.00,1.00,23.95,FedEx Trade Network,mishon
6658722,2023-01-30 10:58:17,2023-01-31 00:00:00,8.37,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,26.40,16.00,10.00,1.00,33.95,FedEx Trade Network,mishon
6658720,2023-01-30 10:57:32,2023-01-31 00:00:00,6.44,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,15.80,10.00,6.00,1.00,17.95,FedEx Trade Network,mishon
6658698,2023-01-30 10:42:13,2023-01-31 00:00:00,7.67,STANDARD - BEST WAY AMAZON,fedex,fedex_ground,37.30,16.00,10.00,1.00,21.75,FedEx Trade Network,mishon
6658697,2023-01-30 10:41:38,2023-01-31 00:00:00,6.44,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,14.10,16.00,10.00,1.00,23.76,FedEx Trade Network,mishon
6658686,2023-01-30 10:48:43,2023-01-31 00:00:00,4.81,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,10.60,10.00,6.00,1.00,19.90,FedEx Trade Network,mishon
6658685,2023-01-30 10:51:02,2023-01-31 00:00:00,4.24,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,6.30,16.00,10.00,1.00,12.95,FedEx Trade Network,mishon
6658683,2023-01-30 10:50:30,2023-01-31 00:00:00,7.96,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,24.60,16.00,10.00,1.00,29.95,FedEx Trade Network,mishon
6658682,2023-01-30 10:46:53,2023-01-31 00:00:00,7.96,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,41.50,16.00,10.00,1.00,41.95,FedEx Trade Network,mishon
6658680,2023-01-30 10:46:45,2023-01-31 00:00:00,4.15,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,7.00,16.00,10.00,1.00,14.95,FedEx Trade Network,mishon
6658673,2023-01-30 10:24:02,2023-01-31 00:00:00,8.37,(NO SMARTPOST/MAIL INNOV) - BEST WAY SHOPIFY,stamps_com,usps_priority_mail,24.60,16.00,10.00,1.00,42.15,FedEx Trade Network,mishon
6658668,2023-01-30 10:38:40,2023-01-31 00:00:00,3.75,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,2.10,10.00,6.00,1.00,12.95,FedEx Trade Network,mishon
6658667,2023-01-30 10:44:57,2023-01-31 00:00:00,7.96,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,30.30,16.00,10.00,1.00,39.95,FedEx Trade Network,mishon
6658666,2023-01-30 10:38:27,2023-01-31 00:00:00,4.09,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,5.60,16.00,10.00,1.00,14.95,FedEx Trade Network,mishon
6658665,2023-01-30 10:37:16,2023-01-31 00:00:00,7.67,STANDARD - BEST WAY EBAY,fedex,fedex_ground,58.40,16.00,10.00,1.00,39.95,FedEx Trade Network,mishon
6658664,2023-01-30 10:38:14,2023-01-31 00:00:00,8.12,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,58.40,16.00,10.00,1.00,49.95,FedEx Trade Network,mishon
6658640,2023-01-30 10:31:47,2023-01-31 00:00:00,7.96,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,88.00,11.50,8.50,6.50,79.95,FedEx Trade Network,mishon
6658632,2023-01-30 10:27:38,2023-01-31 00:00:00,6.44,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,14.10,16.00,10.00,1.00,19.21,FedEx Trade Network,mishon
6658631,2023-01-30 10:21:20,2023-01-31 00:00:00,7.96,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,22.90,16.00,10.00,1.00,36.75,FedEx Trade Network,mishon
6658629,2023-01-30 10:22:27,2023-01-31 00:00:00,14.51,STANDARD - BEST WAY AMAZON,fedex,fedex_home_delivery,318.60,24.00,9.00,5.00,113.90,FedEx Trade Network,mishon
6658627,2023-01-30 10:15:54,2023-01-31 00:00:00,7.96,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,37.30,16.00,10.00,1.00,21.75,FedEx Trade Network,mishon
6658623,2023-01-30 09:55:18,2023-01-31 00:00:00,25.58,Amazon Merchants@ - Standard,canada_post,expedited_parcel,63.40,16.00,10.00,1.00,61.90,"New Dundee, ON",partdiscounter
6658622,2023-01-30 09:46:51,2023-01-31 00:00:00,18.99,Amazon Merchants@ - Standard,ups,ups_standard,191.50,10.00,9.00,6.00,179.14,"New Dundee, ON",partdiscounter
6658621,2023-01-30 09:44:25,2023-01-31 00:00:00,14.61,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,30.30,16.00,10.00,1.00,79.04,"New Dundee, ON",partdiscounter
6658613,2023-01-30 10:23:55,2023-01-31 00:00:00,10.05,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,97.90,24.00,4.00,4.00,33.95,FedEx Trade Network,mishon
6658603,2023-01-30 10:17:49,2023-01-31 00:00:00,8.08,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,50.70,15.50,11.50,3.50,32.95,FedEx Trade Network,mishon
6658588,2023-01-30 09:41:26,2023-01-31 00:00:00,19.63,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,152.10,24.00,5.00,5.00,124.24,"New Dundee, ON",partdiscounter
6658587,2023-01-30 09:29:34,2023-01-31 00:00:00,19.53,Amazon Merchants@ - Standard,ups,ups_standard,25.30,15.50,11.50,3.50,40.19,"New Dundee, ON",partdiscounter
6658581,2023-01-30 10:01:48,2023-01-31 00:00:00,8.37,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,68.60,16.00,10.00,1.00,74.67,FedEx Trade Network,mishon
6658580,2023-01-30 10:01:21,2023-01-31 00:00:00,3.90,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,1.80,10.00,6.00,1.00,10.77,FedEx Trade Network,mishon
6658578,2023-01-30 09:55:49,2023-01-31 00:00:00,8.02,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,38.70,16.00,10.00,1.00,27.22,FedEx Trade Network,mishon
6658576,2023-01-30 09:56:44,2023-01-31 00:00:00,3.75,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,2.80,16.00,10.00,1.00,17.39,FedEx Trade Network,mishon
6658561,2023-01-30 10:09:52,2023-01-31 00:00:00,8.37,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,26.80,16.00,10.00,1.00,33.95,FedEx Trade Network,mishon
6658550,2023-01-30 10:02:13,2023-01-31 00:00:00,9.83,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,54.60,15.50,11.50,3.50,29.95,FedEx Trade Network,mishon
6658549,2023-01-30 09:27:25,2023-01-31 00:00:00,17.40,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,72.50,15.50,11.50,3.50,180.74,"New Dundee, ON",partdiscounter
6658548,2023-01-30 09:26:57,2023-01-31 00:00:00,14.85,Amazon Merchants@ - Standard,canada_post,expedited_parcel,17.64,16.00,10.00,1.00,48.24,"New Dundee, ON",partdiscounter
6658525,2023-01-30 09:54:48,2023-01-31 00:00:00,10.73,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,26.80,16.00,10.00,1.00,34.95,FedEx Trade Network,mishon
6658521,2023-01-30 09:43:28,2023-01-31 00:00:00,8.12,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,33.10,16.00,10.00,1.00,45.53,FedEx Trade Network,mishon
6658520,2023-01-30 09:42:29,2023-01-31 00:00:00,7.96,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,49.30,16.00,10.00,1.00,24.21,FedEx Trade Network,mishon
6658519,2023-01-30 09:39:07,2023-01-31 00:00:00,10.05,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,20.40,16.00,10.00,1.00,30.05,FedEx Trade Network,mishon
6658518,2023-01-30 09:38:29,2023-01-31 00:00:00,8.12,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,37.00,16.00,10.00,1.00,42.35,FedEx Trade Network,mishon
6658507,2023-01-30 09:11:11,2023-01-31 00:00:00,25.48,Amazon Merchants@ - Standard,ups,ups_standard,73.20,11.50,8.50,6.50,90.25,"New Dundee, ON",partdiscounter
6658506,2023-01-30 09:10:13,2023-01-31 00:00:00,27.76,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,472.68,36.00,8.00,8.00,364.30,"New Dundee, ON",partdiscounter
6658505,2023-01-30 09:07:25,2023-01-31 00:00:00,14.69,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,49.39,16.00,10.00,1.00,83.87,"New Dundee, ON",partdiscounter
6658469,2023-01-30 09:30:56,2023-01-31 00:00:00,4.88,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,12.00,16.00,10.00,1.00,27.77,FedEx Trade Network,mishon
6658467,2023-01-30 09:25:59,2023-01-31 00:00:00,8.70,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,91.50,16.00,10.00,1.00,51.79,FedEx Trade Network,mishon
6658463,2023-01-30 09:21:42,2023-01-31 00:00:00,4.15,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,5.30,10.00,6.00,1.00,15.85,FedEx Trade Network,mishon
6658462,2023-01-30 09:13:16,2023-01-31 00:00:00,13.62,STANDARD - BEST WAY AMAZON,fedex,fedex_home_delivery,306.20,10.00,8.00,9.00,246.91,FedEx Trade Network,mishon
6658460,2023-01-30 09:15:29,2023-01-31 00:00:00,4.20,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,6.30,16.00,10.00,1.00,16.00,FedEx Trade Network,mishon
6658458,2023-01-30 09:12:58,2023-01-31 00:00:00,9.47,STANDARD - BEST WAY AMAZON,fedex,fedex_home_delivery,150.70,11.50,8.50,6.50,139.05,FedEx Trade Network,mishon
6658453,2023-01-30 09:27:16,2023-01-31 00:00:00,7.96,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,30.30,16.00,10.00,1.00,49.95,FedEx Trade Network,mishon
6658447,2023-01-30 09:25:53,2023-01-31 00:00:00,8.70,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,17.60,10.00,6.00,1.00,39.95,FedEx Trade Network,mishon
6658445,2023-01-30 08:52:25,2023-01-31 00:00:00,11.85,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,2.80,16.00,10.00,1.00,19.49,"New Dundee, ON",partdiscounter
6658444,2023-01-30 08:52:51,2023-01-31 00:00:00,35.76,Amazon Merchants@ - Standard,ups,ups_standard,278.80,24.00,9.00,5.00,220.45,"New Dundee, ON",partdiscounter
6658427,2023-01-30 09:24:51,2023-01-31 00:00:00,7.96,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,19.00,16.00,10.00,1.00,39.95,FedEx Trade Network,mishon
6658422,2023-01-30 09:23:53,2023-01-31 00:00:00,11.78,STANDARD - BEST WAY EBAY,fedex,fedex_home_delivery,146.40,12.00,12.00,12.00,79.95,FedEx Trade Network,mishon
6658420,2023-01-30 09:22:13,2023-01-31 00:00:00,8.08,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,48.60,16.00,10.00,1.00,26.95,FedEx Trade Network,mishon
6658406,2023-01-30 09:17:38,2023-01-31 00:00:00,25.23," - ",canada_post,expedited_parcel,86.60,23.00,4.00,2.00,0.03,"New Dundee, ON",partdiscounter
6658403,2023-01-30 09:11:15,2023-01-31 00:00:00,8.06,STANDARD - BEST WAY EBAY,fedex,fedex_ground,64.80,11.50,8.50,6.50,349.95,FedEx Trade Network,mishon
6658401,2023-01-30 09:03:44,2023-01-31 00:00:00,9.83,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,213.00,10.00,9.00,6.00,148.35,FedEx Trade Network,mishon
6658400,2023-01-30 09:03:08,2023-01-31 00:00:00,8.37,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,23.20,16.00,10.00,1.00,32.05,FedEx Trade Network,mishon
6658398,2023-01-30 08:54:11,2023-01-31 00:00:00,10.05,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,31.70,16.00,10.00,1.00,50.30,FedEx Trade Network,mishon
6658397,2023-01-30 08:55:09,2023-01-31 00:00:00,3.81,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,1.80,10.00,6.00,1.00,10.68,FedEx Trade Network,mishon
6658361,2023-01-30 09:03:06,2023-01-31 00:00:00,4.15,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,7.00,16.00,10.00,1.00,19.95,FedEx Trade Network,mishon
6658360,2023-01-30 09:06:12,2023-01-31 00:00:00,4.15,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,5.60,16.00,10.00,1.00,9.95,FedEx Trade Network,mishon
6658359,2023-01-30 09:01:00,2023-01-31 00:00:00,4.20,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,5.30,10.00,6.00,1.00,11.95,FedEx Trade Network,mishon
6658356,2023-01-30 08:22:10,2023-01-31 00:00:00,9.09,Amazon Merchants@ - Expedited,ups,ups_standard,14.10,16.00,10.00,1.00,28.19,"New Dundee, ON",partdiscounter
6658352,2023-01-30 08:56:02,2023-01-31 00:00:00,3.75,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,3.50,16.00,10.00,1.00,14.95,FedEx Trade Network,mishon
6658351,2023-01-30 08:57:36,2023-01-31 00:00:00,8.37,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,40.10,16.00,10.00,1.00,49.95,FedEx Trade Network,mishon
6658335,2023-01-30 08:50:49,2023-02-01 00:00:00,9.54,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,73.20,16.00,10.00,1.00,27.51,FedEx Trade Network,mishon
6658333,2023-01-30 08:48:27,2023-01-31 00:00:00,10.73,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,17.60,16.00,10.00,1.00,29.98,FedEx Trade Network,mishon
6658326,2023-01-30 08:36:26,2023-01-31 00:00:00,7.67,STANDARD - BEST WAY AMAZON,fedex,fedex_ground,17.60,16.00,10.00,1.00,23.49,FedEx Trade Network,mishon
6658325,2023-01-30 08:29:20,2023-01-31 00:00:00,10.80,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,130.20,15.50,11.50,3.50,96.92,FedEx Trade Network,mishon
6658323,2023-01-30 08:34:06,2023-01-31 00:00:00,4.24,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,4.90,10.00,6.00,1.00,19.21,FedEx Trade Network,mishon
6658315,2023-01-30 08:47:56,2023-01-31 00:00:00,5.85,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,14.10,16.00,10.00,1.00,13.95,FedEx Trade Network,mishon
6658306,2023-01-30 08:23:47,2023-01-31 00:00:00,10.17,(NO SMARTPOST/MAIL INNOV) - BEST WAY SHOPIFY,fedex,fedex_smartpost_parcel_select,49.30,11.50,8.50,6.50,42.65,FedEx Trade Network,mishon
6658257,2023-01-30 08:29:52,2023-01-31 00:00:00,3.90,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,3.50,16.00,10.00,1.00,13.86,FedEx Trade Network,mishon
6658256,2023-01-30 08:31:12,2023-01-31 00:00:00,6.22,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,13.40,16.00,10.00,1.00,21.55,FedEx Trade Network,mishon
6658253,2023-01-30 08:12:36,2023-01-31 00:00:00,12.35,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,119.70,12.00,12.00,12.00,127.15,FedEx Trade Network,mishon
6658251,2023-01-30 08:20:05,2023-01-31 00:00:00,7.67,STANDARD - BEST WAY AMAZON,fedex,fedex_ground,26.00,16.00,10.00,1.00,36.58,FedEx Trade Network,mishon
6658250,2023-01-30 08:19:22,2023-01-31 00:00:00,4.09,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,4.90,10.00,6.00,1.00,21.15,FedEx Trade Network,mishon
6658248,2023-01-30 08:16:04,2023-01-31 00:00:00,5.04,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,9.20,16.00,10.00,1.00,25.88,FedEx Trade Network,mishon
6658244,2023-01-30 08:13:05,2023-01-31 00:00:00,4.20,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,7.00,10.00,6.00,1.00,16.00,FedEx Trade Network,mishon
6658233,2023-01-30 07:53:50,2023-01-31 00:00:00,15.35,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,57.70,16.00,10.00,1.00,83.87,"New Dundee, ON",partdiscounter
6658232,2023-01-30 07:56:27,2023-01-31 00:00:00,11.85,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,14.11,16.00,10.00,1.00,44.78,"New Dundee, ON",partdiscounter
6658231,2023-01-30 07:51:23,2023-01-31 00:00:00,10.84,Amazon Merchants@ - Expedited,ups,ups_standard,32.40,16.00,10.00,1.00,51.92,"New Dundee, ON",partdiscounter
6658230,2023-01-30 07:49:32,2023-01-31 00:00:00,17.40,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,57.00,11.50,8.50,6.50,101.64,"New Dundee, ON",partdiscounter
6658229,2023-01-30 08:02:42,2023-01-31 00:00:00,8.37,(NO SMARTPOST/MAIL INNOV) - BEST WAY SHOPIFY,stamps_com,usps_priority_mail,42.20,16.00,10.00,1.00,65.98,FedEx Trade Network,mishon
6658218,2023-01-30 08:28:51,2023-01-31 00:00:00,7.96,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,21.10,16.00,10.00,1.00,32.95,FedEx Trade Network,mishon
6658205,2023-01-30 08:14:53,2023-01-31 00:00:00,10.33,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,88.00,11.50,8.50,6.50,39.95,FedEx Trade Network,mishon
6658193,2023-01-30 07:33:50,2023-01-31 00:00:00,37.58,Amazon Merchants@ - Expedited,ups,ups_standard,354.10,34.00,9.00,5.00,203.34,"New Dundee, ON",partdiscounter
6658186,2023-01-30 07:59:05,2023-01-31 00:00:00,20.95,STANDARD - BEST WAY AMAZON,fedex,fedex_home_delivery,597.00,24.00,8.00,8.00,249.95,FedEx Trade Network,mishon
6658181,2023-01-30 07:58:32,2023-01-31 00:00:00,3.75,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,2.10,16.00,10.00,1.00,10.50,FedEx Trade Network,mishon
6658180,2023-01-30 07:58:16,2023-01-31 00:00:00,4.15,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,5.60,16.00,10.00,1.00,10.50,FedEx Trade Network,mishon
6658178,2023-01-30 07:54:03,2023-01-31 00:00:00,9.24,STANDARD - BEST WAY AMAZON,fedex,fedex_ground,17.60,16.00,10.00,1.00,13.95,FedEx Trade Network,mishon
6658168,2023-01-30 08:08:56,2023-01-31 00:00:00,4.31,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,5.60,16.00,10.00,1.00,14.95,FedEx Trade Network,mishon
6658166,2023-01-30 08:08:06,2023-01-31 00:00:00,10.24,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,139.00,15.50,11.50,3.50,89.95,FedEx Trade Network,mishon
6658164,2023-01-30 07:49:21,2023-01-31 00:00:00,9.21,(NO SMARTPOST/MAIL INNOV) - BEST WAY SHOPIFY,fedex,fedex_ground,112.60,19.80,18.50,6.30,109.95,FedEx Trade Network,mishon
